ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,
1.04004,-0.119629,-0.102539,1.09863,-7.93457,0.12207,-319,-20,116,-130.787,-78.9093,0.818481,0.227051,-0.240234,0.974609,-2.92969,13.9771,36.6211,71,93,367,-3.47717,-11.651,-88.2202,0.890137,-0.483398,-0.0366211,23.3765,-4.76074,-37.1704,-88,-11,198,-98.7946,-64.1492,-6.67969,0.808594,-0.562988,-0.151855,14.2212,-2.01416,-40.1611,-104,457,183,-104.952,-51.7291,79.173,
1.04053,-0.128418,-0.0966797,0.366211,-5.85938,0,-323,-20,118,-131.155,-78.8599,1.25793,0.198242,-0.136719,0.95166,0.915527,20.5688,38.6963,71,93,367,-3.67493,-11.3544,-87.6379,0.893066,-0.334473,-0.0712891,19.3481,-6.7749,-39.2456,-90,-12,197,-98.822,-64.7205,-6.27319,0.819824,-0.524902,-0.159668,13.2446,-2.50244,-39.4897,-105,455,183,-104.963,-52.4323,79.519,
1.04492,-0.138672,-0.09375,0.305176,-3.41797,-0.183105,-322,-18,116,-131.446,-78.8269,1.63147,0.165039,-0.0703125,0.941406,5.18799,21.6675,36.438,71,93,367,-3.79028,-10.882,-86.8854,0.880859,-0.272949,-0.0922852,14.6484,-7.93457,-38.0859,-90,-14,197,-99.1187,-65.528,-5.56458,0.821777,-0.493652,-0.162598,11.4746,-2.80762,-35.8276,-106,452,182,-105.007,-52.9376,79.7827,
1.04736,-0.148438,-0.104004,1.40381,0.427246,-0.427246,-325,-18,116,-131.495,-78.8324,1.72485,0.108398,0.0141602,0.916504,11.5356,18.7988,28.6255,71,93,367,-3.67493,-10.4095,-86.2701,0.869629,-0.222168,-0.102051,11.9629,-7.93457,-32.959,-89,-15,197,-99.4592,-66.1102,-4.96582,0.818848,-0.477539,-0.157715,11.0474,-3.11279,-31.0059,-107,451,183,-105.073,-53.5254,80.1343,
1.05518,-0.162109,-0.0991211,2.13623,2.92969,-1.28174,-324,-16,118,-131.287,-78.8818,1.58203,0.0761719,0.116211,0.890137,13.855,15.4419,22.0947,71,93,367,-3.47717,-10.0854,-85.8801,0.865234,-0.182617,-0.114746,12.085,-7.38525,-26.9775,-88,-17,196,-99.9261,-66.7859,-4.16931,0.827148,-0.460938,-0.157227,9.15527,-3.78418,-23.2544,-108,449,184,-105.15,-53.9923,80.4529,
1.05908,-0.163086,-0.100098,2.56348,4.39453,-0.366211,-323,-18,115,-130.902,-78.9478,1.25793,0.065918,0.174805,0.883301,12.207,12.146,16.3574,71,93,367,-3.1311,-9.7229,-85.5011,0.873047,-0.131348,-0.125488,11.1084,-5.98145,-17.1509,-90,-19,197,-100.349,-67.3242,-3.44421,0.829102,-0.441895,-0.157227,6.89697,-4.21143,-13.4888,-109,447,182,-105.205,-54.2285,80.6616,
1.0708,-0.16748,-0.112305,2.44141,6.04248,0.366211,-322,-18,118,-130.479,-79.0027,0.878906,0.0703125,0.23877,0.869141,8.54492,7.14111,9.76562,71,93,367,-2.85645,-9.51416,-85.3033,0.875977,-0.0991211,-0.145996,7.20215,-4.3335,-6.53076,-89,-22,195,-100.624,-67.6099,-2.97729,0.834473,-0.433594,-0.163574,4.39453,-4.21143,-5.37109,-110,445,184,-105.276,-54.3878,80.8759,
1.07178,-0.166992,-0.120605,1.70898,6.71387,1.15967,-323,-16,119,-129.82,-79.0796,0.258179,0.0874023,0.259277,0.858398,5.24902,4.21143,3.66211,71,93,367,-2.51038,-9.34387,-85.1605,0.873535,-0.0917969,-0.162109,2.2583,-2.68555,1.52588,-90,-24,195,-100.975,-67.8186,-2.48291,0.825684,-0.424805,-0.177246,0.244141,-3.84521,5.18799,-110,443,182,-105.342,-54.3494,80.9967,
1.06592,-0.165527,-0.12793,0.915527,5.85938,1.83105,-323,-16,119,-129.155,-79.1345,-0.379028,0.0961914,0.239258,0.862305,3.11279,1.70898,-6.10352,71,93,367,-2.20825,-9.25049,-85.199,0.854492,-0.118652,-0.170898,-5.98145,-1.0376,11.7188,-89,-23,194,-101.228,-67.8406,-2.23572,0.827148,-0.447266,-0.181641,-4.02832,-2.86865,15.686,-110,443,183,-105.397,-54.201,81.0242,
1.04736,-0.161621,-0.124023,0.305176,3.90625,2.19727,-324,-16,119,-128.732,-79.151,-0.802002,0.112305,0.206543,0.876953,0,-1.40381,-14.8926,71,93,367,-2.005,-9.22852,-85.3583,0.868164,-0.19043,-0.169922,-12.085,0.549316,22.2778,-89,-23,194,-101.547,-67.6758,-2.0874,0.827148,-0.473145,-0.181641,-6.71387,-1.64795,22.0947,-110,443,183,-105.458,-53.855,80.9583,
1.03809,-0.161133,-0.128418,0.12207,3.17383,1.95312,-322,-17,117,-128.293,-79.162,-1.25244,0.147461,0.177734,0.891113,-2.0752,-5.37109,-19.8975,71,93,367,-1.80176,-9.28894,-85.6989,0.878418,-0.242188,-0.158203,-15.1367,2.74658,25.0854,-88,-23,196,-101.733,-67.3242,-2.21924,0.827148,-0.499023,-0.17627,-9.58252,-0.305176,28.3203,-109,444,183,-105.491,-53.5144,80.8429,
1.02686,-0.158203,-0.128418,-0.427246,2.31934,1.77002,-322,-20,116,-128.035,-79.162,-1.53259,0.181152,0.114258,0.923828,-3.17383,-8.66699,-24.5972,71,93,367,-1.68091,-9.41528,-86.0229,0.886719,-0.316406,-0.141602,-16.7236,5.18799,29.6021,-87,-22,197,-101.766,-66.9672,-2.47742,0.82373,-0.527832,-0.179688,-11.2305,0.976562,31.25,-109,444,184,-105.513,-52.9871,80.6067,
1.01953,-0.150879,-0.127441,-0.915527,0.427246,1.09863,-322,-20,114,-127.859,-79.151,-1.75781,0.198242,0.0566406,0.944824,-5.18799,-10.9863,-26.7944,71,93,367,-1.59851,-9.646,-86.5228,0.88916,-0.375,-0.123535,-17.334,6.10352,31.311,-87,-20,196,-101.667,-66.4069,-2.98828,0.814941,-0.57373,-0.185547,-12.3291,2.13623,32.959,-108,445,183,-105.507,-52.4158,80.3046,
1.03027,-0.147461,-0.151855,0.427246,-0.793457,0.732422,-322,-17,117,-127.941,-79.129,-1.71936,0.214355,-0.0336914,0.973633,-7.56836,-13.6108,-28.0762,71,93,367,-1.61499,-9.94812,-87.0667,0.885254,-0.45752,-0.0981445,-17.6392,6.95801,31.4331,-86,-19,197,-101.475,-65.7806,-3.62,0.799805,-0.624023,-0.176758,-12.2681,3.17383,32.4097,-108,447,184,-105.496,-51.9873,80.0519,
1.01465,-0.150391,-0.122559,1.09863,-1.34277,0,-321,-16,115,-127.952,-79.118,-1.70288,0.23584,-0.117188,0.995605,-7.87354,-15.625,-26.9775,71,93,367,-1.6864,-10.2008,-87.4512,0.888184,-0.543457,-0.0693359,-16.7847,7.32422,29.2358,-87,-19,199,-101.283,-65.3027,-4.14734,0.79248,-0.646973,-0.174805,-12.0239,3.84521,30.0903,-107,448,183,-105.463,-51.4435,79.7168,
1.02246,-0.149902,-0.151855,0.244141,-5.31006,-0.976562,-322,-15,117,-128.32,-79.0741,-1.32385,0.252441,-0.184082,1.01611,-7.08008,-15.564,-25.0244,71,93,367,-1.82373,-10.5688,-87.962,0.890625,-0.599609,-0.0463867,-15.3809,7.08008,25.6348,-87,-19,198,-100.986,-64.6985,-4.86145,0.77832,-0.693359,-0.163086,-10.7422,4.5166,24.8413,-107,451,184,-105.436,-51.0864,79.4696,
1.02783,-0.146973,-0.132812,-0.793457,-6.34766,-1.70898,-321,-15,117,-128.738,-79.0466,-0.900879,0.272461,-0.254395,1.03906,-4.88281,-13.7329,-19.8975,71,93,367,-1.95007,-10.827,-88.2916,0.90332,-0.668945,-0.0253906,-13.1836,5.85938,19.104,-85,-17,198,-100.767,-64.2975,-5.35034,0.782227,-0.734375,-0.161621,-8.36182,4.08936,17.334,-106,452,183,-105.403,-50.7074,79.1785,
1.03076,-0.13916,-0.144043,-1.15967,-6.89697,-1.64795,-322,-16,116,-129.468,-78.9862,-0.175781,0.280762,-0.284668,1.05566,-3.84521,-11.6577,-15.7471,71,93,367,-2.11487,-11.1401,-88.6322,0.907227,-0.706543,-0.00927734,-10.5591,4.88281,13.1226,-86,-16,198,-100.503,-63.8745,-5.91614,0.780273,-0.749023,-0.157715,-6.10352,3.78418,11.1084,-105,454,183,-105.364,-50.4712,78.9532,
1.03516,-0.139648,-0.129883,-0.427246,-8.78906,-1.40381,-322,-19,117,-130.243,-78.9148,0.593262,0.279785,-0.305176,1.07227,-2.68555,-8.23975,-9.09424,71,93,367,-2.29614,-11.3763,-88.8519,0.90918,-0.720215,0.00537109,-5.98145,3.2959,4.57764,-85,-15,196,-100.261,-63.5999,-6.36108,0.772949,-0.760254,-0.151855,-1.89209,2.80762,1.95312,-105,454,183,-105.331,-50.3943,78.8379,
1.04639,-0.149414,-0.112305,-0.183105,-9.0332,-1.46484,-323,-18,116,-130.847,-78.8489,1.21399,0.253906,-0.285645,1.06543,-3.479,-3.90625,-1.15967,71,93,367,-2.43896,-11.4917,-88.9178,0.904785,-0.708496,0.0126953,1.09863,1.58691,-3.54004,-85,-13,196,-100.08,-63.4955,-6.59729,0.777344,-0.748535,-0.146973,1.2207,1.89209,-4.5166,-104,455,182,-105.276,-50.4272,78.772,
1.04932,-0.149902,-0.102539,-1.09863,-7.87354,-1.89209,-321,-18,117,-131.55,-78.7775,1.94458,0.245117,-0.26709,1.04053,-5.18799,-0.793457,5.49316,71,93,367,-2.68066,-11.5521,-88.8574,0.907227,-0.646484,0.00683594,6.65283,0.610352,-8.30078,-87,-14,197,-99.8163,-63.501,-6.79504,0.775391,-0.708496,-0.143555,4.21143,0.732422,-10.6812,-104,456,182,-105.216,-50.5811,78.7775,
1.05322,-0.141113,-0.114258,-1.89209,-5.98145,-1.64795,-322,-18,118,-132.017,-78.739,2.42798,0.223633,-0.230469,1.01807,-3.41797,3.11279,11.7188,71,93,367,-2.87292,-11.5411,-88.7091,0.891602,-0.561523,-0.0107422,9.27734,-1.09863,-12.8784,-87,-13,198,-99.646,-63.5999,-6.83899,0.782715,-0.661621,-0.152344,5.67627,-0.671387,-14.6484,-104,456,183,-105.189,-50.7513,78.8379,
1.05713,-0.143555,-0.120117,-1.40381,-4.45557,-1.15967,-321,-19,117,-132.506,-78.7061,2.91687,0.19873,-0.199707,0.997559,-2.56348,5.98145,14.7095,71,93,367,-3.09265,-11.4368,-88.429,0.88623,-0.508789,-0.0263672,10.8032,-2.56348,-14.8315,-86,-13,197,-99.5032,-63.8141,-6.75659,0.790039,-0.633789,-0.15625,6.5918,-1.77002,-16.5405,-104,456,183,-105.172,-51.0205,78.9697,
1.05225,-0.146973,-0.115723,-1.0376,-3.35693,-0.671387,-319,-20,119,-132.814,-78.6841,3.22449,0.182617,-0.148438,0.974121,-0.610352,7.62939,16.2964,71,93,367,-3.26294,-11.272,-88.0994,0.884766,-0.443359,-0.0449219,11.1694,-3.84521,-16.0522,-88,-14,195,-99.4592,-64.0942,-6.54236,0.791992,-0.604004,-0.157715,6.71387,-2.92969,-16.7847,-105,455,182,-105.178,-51.2347,79.1016,
1.0542,-0.147461,-0.120605,-0.915527,-2.19727,-0.427246,-321,-18,120,-132.973,-78.6731,3.39478,0.172852,-0.0927734,0.95166,1.95312,8.97217,15.8691,71,93,367,-3.33984,-11.1237,-87.8467,0.881836,-0.396973,-0.0668945,10.3149,-4.76074,-15.3198,-88,-14,195,-99.4922,-64.325,-6.31714,0.796875,-0.585449,-0.161621,6.46973,-3.35693,-15.8691,-105,454,182,-105.211,-51.5094,79.3103,
1.05615,-0.151367,-0.125,-0.854492,-0.610352,-0.0610352,-322,-19,119,-133.072,-78.6676,3.49915,0.162598,-0.0546875,0.945312,4.08936,9.46045,14.4043,71,93,367,-3.34534,-10.9094,-87.5336,0.879883,-0.368164,-0.078125,9.09424,-4.82178,-13.855,-88,-14,196,-99.613,-64.6161,-5.96558,0.802246,-0.569824,-0.165527,5.49316,-3.66211,-13.6719,-105,454,181,-105.26,-51.7566,79.519,
1.04834,-0.155273,-0.128418,0.0610352,1.09863,0.366211,-321,-18,120,-133.022,-78.6731,3.44421,0.160156,-0.00878906,0.939941,5.85938,8.66699,11.6577,71,93,367,-3.29041,-10.7501,-87.3303,0.881836,-0.341797,-0.0957031,7.26318,-4.69971,-10.8643,-85,-15,199,-99.7394,-64.8138,-5.67993,0.805176,-0.55127,-0.169434,4.15039,-3.60107,-10.437,-105,453,183,-105.309,-51.9104,79.6729,
1.04834,-0.157715,-0.127441,0.488281,1.46484,0.427246,-320,-20,120,-132.852,-78.6896,3.28491,0.162109,0.0209961,0.938965,5.92041,7.26318,9.27734,71,93,367,-3.16956,-10.5688,-87.1106,0.881348,-0.32666,-0.114258,5.00488,-4.88281,-5.31006,-86,-15,199,-99.9481,-65.0281,-5.3064,0.808594,-0.547363,-0.17334,3.05176,-3.17383,-7.62939,-105,452,185,-105.37,-52.0587,79.8431,
1.04883,-0.162598,-0.133789,1.58691,2.01416,0.549316,-321,-21,117,-132.621,-78.7115,3.04871,0.172363,0.0512695,0.931641,4.5166,4.63867,5.79834,71,93,367,-3.02124,-10.448,-86.9623,0.880859,-0.324219,-0.118652,3.66211,-3.2959,-4.82178,-86,-15,198,-100.162,-65.1819,-4.97131,0.807617,-0.546875,-0.177246,1.77002,-2.62451,-3.72314,-105,451,184,-105.43,-52.1411,79.9695,
1.04736,-0.155273,-0.124023,0.671387,1.95312,0.366211,-322,-21,116,-132.413,-78.7335,2.82349,0.185059,0.0556641,0.927246,3.11279,2.86865,2.62451,71,93,367,-2.91687,-10.3931,-86.8909,0.879395,-0.326172,-0.125977,1.28174,-1.95312,-0.854492,-87,-16,198,-100.305,-65.2478,-4.77356,0.806641,-0.551758,-0.183594,0.427246,-1.70898,0.244141,-105,450,183,-105.469,-52.1576,80.0354,
1.05029,-0.148438,-0.148438,0.915527,1.0376,0.610352,-320,-20,117,-132.253,-78.7445,2.6532,0.19043,0.0429688,0.931152,2.62451,1.64795,0,71,93,367,-2.79602,-10.3546,-86.8469,0.876465,-0.337402,-0.12793,-0.915527,-0.671387,1.52588,-87,-16,197,-100.47,-65.2753,-4.60327,0.807129,-0.555664,-0.181641,-0.854492,-0.976562,2.80762,-105,450,183,-105.502,-52.1246,80.0739,
1.03955,-0.147949,-0.152832,0.488281,1.15967,1.0376,-320,-18,118,-132.127,-78.7445,2.50488,0.194824,0.0224609,0.943848,1.95312,0.427246,-3.05176,71,93,367,-2.68616,-10.3546,-86.8744,0.87793,-0.371094,-0.125,-3.41797,0.671387,4.02832,-88,-19,198,-100.596,-65.2313,-4.54834,0.807129,-0.567383,-0.183105,-2.01416,0.549316,5.24902,-105,450,183,-105.518,-52.0532,80.0519,
1.03467,-0.14209,-0.158203,-0.427246,-0.305176,0.671387,-318,-17,118,-132.1,-78.739,2.46094,0.206055,0,0.959961,1.2207,-1.15967,-4.69971,71,93,367,-2.62024,-10.3766,-86.9238,0.888672,-0.396973,-0.11377,-4.45557,1.77002,5.37109,-86,-18,197,-100.646,-65.1654,-4.5813,0.806152,-0.581055,-0.175781,-3.11279,1.58691,6.89697,-105,450,183,-105.513,-51.9763,80.0079,
1.02832,-0.140625,-0.153809,-1.09863,-2.13623,0.427246,-319,-17,118,-132.237,-78.7115,2.56531,0.209961,-0.0175781,0.964844,0.549316,-2.2583,-5.85938,71,93,367,-2.55981,-10.437,-87.0172,0.889648,-0.418945,-0.100098,-5.67627,2.50244,6.10352,-87,-18,197,-100.657,-65.0555,-4.70215,0.803223,-0.595703,-0.172363,-3.54004,2.13623,7.26318,-106,449,184,-105.502,-51.861,79.9091,
1.0293,-0.138672,-0.148926,-2.19727,-4.45557,0.0610352,-321,-16,120,-132.473,-78.6731,2.77954,0.204102,-0.046875,0.976562,-0.671387,-3.35693,-6.65283,71,93,367,-2.53784,-10.4974,-87.0996,0.890137,-0.446777,-0.0825195,-5.79834,3.17383,6.34766,-87,-15,198,-100.607,-64.9237,-4.9054,0.799316,-0.614746,-0.169922,-3.479,2.68555,7.20215,-105,450,183,-105.474,-51.7456,79.7937,
1.03076,-0.142578,-0.153809,-2.44141,-5.24902,-0.0610352,-321,-14,119,-132.935,-78.6072,3.20251,0.203613,-0.0664062,0.979004,-1.58691,-3.78418,-6.71387,71,93,367,-2.54333,-10.5908,-87.2205,0.890137,-0.469238,-0.0673828,-5.06592,3.11279,5.79834,-89,-13,198,-100.541,-64.8193,-5.07019,0.800293,-0.625488,-0.163086,-2.99072,2.68555,6.28662,-105,450,182,-105.447,-51.6687,79.7003,
1.03223,-0.146973,-0.150391,-2.0752,-5.85938,-0.427246,-323,-16,121,-133.44,-78.5358,3.67493,0.197266,-0.0917969,0.98291,-2.19727,-3.84521,-5.98145,71,93,367,-2.58728,-10.6842,-87.3303,0.894531,-0.481934,-0.0566406,-4.5166,2.92969,5.00488,-87,-14,198,-100.421,-64.6875,-5.31189,0.798828,-0.632324,-0.161621,-2.44141,2.31934,5.18799,-105,450,182,-105.408,-51.5753,79.5905,
1.03564,-0.149902,-0.147461,-1.64795,-6.34766,-0.671387,-324,-15,120,-133.835,-78.4753,4.04297,0.196777,-0.114746,0.990234,-2.01416,-3.11279,-4.3335,71,93,367,-2.63672,-10.7446,-87.4017,0.894531,-0.493164,-0.0458984,-2.92969,2.50244,3.479,-88,-13,199,-100.316,-64.5996,-5.48767,0.79541,-0.639648,-0.158691,-1.46484,1.95312,3.35693,-106,451,182,-105.381,-51.5259,79.519,
1.0376,-0.151855,-0.144531,-1.28174,-6.04248,-0.915527,-322,-14,119,-134.357,-78.4039,4.54834,0.191895,-0.12793,0.991699,-1.64795,-2.31934,-2.92969,71,93,367,-2.71362,-10.8051,-87.4567,0.897461,-0.498535,-0.0405273,-1.95312,1.83105,2.13623,-89,-11,198,-100.184,-64.5117,-5.67993,0.795898,-0.638184,-0.158203,-0.732422,1.40381,2.13623,-106,450,184,-105.342,-51.4874,79.4476,
1.04443,-0.149902,-0.137207,-0.366211,-4.82178,-0.976562,-320,-17,119,-134.709,-78.3545,4.89441,0.187988,-0.131836,10.1245,-281.311,-328.186,-312.5,18176,367,-504,-10.8325,-87.4786,131.138,0.893555,-0.493652,-0.0356445,-0.305176,0.915527,0.427246,-89,-11,197,-100.063,-64.4513,-5.82825,0.795898,-0.636719,-0.155762,0,0.549316,0.12207,-105,451,183,-105.32,-51.4764,79.4147,
1.05029,-0.150879,-0.137695,0.793457,-2.86865,-1.34277,-319,-16,121,-135.027,-78.3215,5.23499,0.184082,-0.129395,0.996094,-1.09863,-0.549316,0.183105,71,93,367,-2.84546,-10.849,-87.4731,0.895996,-0.489746,-0.0395508,1.09863,0,-1.15967,-88,-12,196,-99.9921,-64.4293,-5.89417,0.79541,-0.637207,-0.156738,1.15967,-0.366211,-1.40381,-105,451,183,-105.315,-51.4874,79.4092,
1.05225,-0.150391,-0.13623,0.671387,-1.95312,-0.793457,-318,-16,121,-135.203,-78.3051,5.45471,0.185059,-0.112793,0.986328,-0.915527,0.183105,1.77002,71,93,367,-2.91687,-10.8435,-87.4347,0.894531,-0.474609,-0.0439453,2.38037,-0.671387,-1.95312,-88,-11,197,-99.9097,-64.4293,-5.93262,0.792969,-0.626953,-0.158691,1.46484,-0.854492,-2.44141,-104,452,182,-105.309,-51.5204,79.4366,
1.05371,-0.148926,-0.131836,0.793457,-0.976562,-0.488281,-318,-16,122,-135.264,-78.3105,5.55908,0.181641,-0.0957031,0.978516,-0.671387,0.732422,2.80762,71,93,367,-2.96631,-10.8325,-87.3907,0.88916,-0.455566,-0.0566406,3.05176,-1.2207,-2.50244,-89,-10,199,-99.8657,-64.4458,-5.91064,0.794922,-0.614746,-0.162109,1.83105,-1.40381,-3.05176,-104,453,182,-105.315,-51.5643,79.4916,
1.0498,-0.150391,-0.128418,0.732422,-0.549316,-0.305176,-318,-17,122,-135.28,-78.316,5.61951,0.18457,-0.0859375,0.972656,-0.183105,1.2207,3.17383,71,93,367,-3.01575,-10.8051,-87.3138,0.88916,-0.438477,-0.0688477,3.17383,-1.58691,-2.74658,-89,-12,203,-99.8602,-64.4678,-5.85571,0.797852,-0.602539,-0.164551,1.77002,-1.58691,-3.11279,-105,452,182,-105.32,-51.5973,79.5355,
1.04834,-0.146973,-0.126953,0.732422,-0.244141,-0.12207,-319,-19,120,-135.247,-78.327,5.625,-15.4395,-6,0.5,468.75,937.5,1109.38,32001,32765,-30891,-22.1594,80.0903,60.6006,0.888672,-0.428711,-0.0756836,2.80762,-1.70898,-2.38037,-89,-12,199,-99.8822,-64.5062,-5.75684,0.799316,-0.598145,-0.166504,1.58691,-1.52588,-2.68555,-104,452,183,-105.337,-51.6412,79.6014,
1.0459,-0.146973,-0.131836,0.488281,0.183105,0.0610352,-318,-17,122,-135.203,-78.338,5.60852,0.191406,-0.0571289,0.965332,0.610352,1.52588,2.74658,71,93,367,-3.04871,-10.7556,-87.1875,0.887207,-0.418457,-0.0883789,2.01416,-1.46484,-2.01416,-88,-16,199,-99.9152,-64.5282,-5.68542,0.801758,-0.592285,-0.170898,1.15967,-1.40381,-1.77002,-105,451,182,-105.353,-51.6687,79.6509,
1.04346,-0.147949,-0.135742,0.366211,0.183105,0.305176,-318,-18,121,-135.137,-78.349,5.57556,0.195801,-0.043457,0.962891,0.915527,1.34277,2.01416,71,93,367,-3.03772,-10.7336,-87.1271,0.883789,-0.416016,-0.0913086,1.40381,-1.34277,-1.46484,-89,-16,199,-99.9756,-64.5557,-5.59204,0.799805,-0.592773,-0.17334,0.610352,-1.2207,-1.2207,-105,452,181,-105.381,-51.6907,79.7058,
1.03955,-0.150879,-0.144043,0.305176,0.732422,0.488281,-318,-17,120,-135.071,-78.3545,5.51514,0.197266,-0.0429688,0.961426,1.15967,1.09863,1.0376,71,93,367,-3.02124,-10.7172,-87.0996,0.884766,-0.412598,-0.0957031,0.366211,-0.671387,-0.671387,-88,-14,197,-100.036,-64.5721,-5.52063,0.798828,-0.589355,-0.174316,0.0610352,-0.854492,-0.12207,-105,452,182,-105.397,-51.7017,79.7388,
1.04004,-0.149414,-0.149902,0.0610352,0.976562,0.610352,-317,-17,120,-134.962,-78.36,5.40527,0.199219,-0.0390625,0.964355,0.976562,0.732422,0.366211,71,93,367,-2.99377,-10.7117,-87.0721,0.884277,-0.416504,-0.0932617,-0.488281,-0.183105,0.12207,-86,-14,199,-100.074,-64.5667,-5.47668,0.800781,-0.592773,-0.172363,-0.305176,-0.183105,0.549316,-105,452,182,-105.408,-51.7017,79.7552,
1.03857,-0.150391,-0.153809,-0.12207,0.671387,0.549316,-320,-20,120,-134.868,-78.3655,5.28442,0.196777,-0.0419922,0.964355,0.732422,0.305176,-0.488281,71,93,367,-2.97729,-10.7117,-87.0612,0.884766,-0.424805,-0.0917969,-1.0376,0.12207,0.610352,-86,-15,199,-100.113,-64.5557,-5.45471,0.799805,-0.598145,-0.173828,-0.671387,0.305176,0.915527,-105,452,183,-105.419,-51.6907,79.7552,
1.03369,-0.146973,-0.151367,-0.0610352,-0.12207,0.488281,-319,-19,121,-134.835,-78.36,5.22949,0.20166,-0.0488281,0.968262,0.610352,-0.0610352,-0.915527,71,93,367,-2.95532,-10.7172,-87.0667,0.88916,-0.43457,-0.0839844,-1.40381,0.671387,0.732422,-85,-17,195,-100.135,-64.5392,-5.47119,0.800781,-0.603516,-0.169922,-0.793457,0.671387,1.46484,-105,452,182,-105.414,-51.6687,79.7388,
1.03125,-0.148926,-0.149902,-0.366211,-0.488281,0.366211,-319,-20,119,-134.846,-78.349,5.19653,0.19873,-0.0532227,0.974609,0.427246,-0.427246,-1.09863,71,93,367,-2.94434,-10.7391,-87.0776,0.888184,-0.441895,-0.0805664,-1.58691,0.915527,0.732422,-87,-18,196,-100.135,-64.5117,-5.51514,0.800781,-0.609375,-0.17041,-0.793457,0.854492,1.2207,-105,451,182,-105.414,-51.6577,79.7223,
1.0332,-0.147461,-0.148438,-2.01416,-1.83105,0.12207,-318,-18,119,-134.907,-78.338,5.22949,0.197754,-0.0625,0.975098,0.12207,-0.671387,-1.0376,71,93,367,-2.94434,-10.7501,-87.0831,0.890137,-0.448242,-0.074707,-1.09863,0.915527,0.610352,-87,-18,196,-100.113,-64.4843,-5.59204,0.797852,-0.612305,-0.167969,-0.610352,0.854492,0.915527,-105,451,183,-105.403,-51.6412,79.6893,
1.04395,-0.14502,-0.176758,-1.58691,-1.77002,0.305176,-318,-18,119,-135.104,-78.3051,5.36133,0.193848,-0.0703125,0.975098,0,-0.732422,-0.915527,71,93,367,-2.94983,-10.7776,-87.0941,0.890137,-0.452637,-0.0693359,-0.793457,0.976562,0.427246,-87,-18,196,-100.085,-64.4623,-5.65247,0.796387,-0.613281,-0.165527,-0.610352,0.732422,0.854492,-105,452,183,-105.392,-51.6302,79.6674,
1.02832,-0.144043,-0.137695,0.183105,-0.732422,0.366211,-319,-18,120,-135.126,-78.2941,5.35034,0.189941,-0.0771484,0.978516,-0.366211,-0.610352,-0.549316,71,93,367,-2.96082,-10.7886,-87.0941,0.891602,-0.453613,-0.0625,-0.549316,0.732422,0.244141,-86,-19,197,-100.036,-64.4403,-5.73486,0.796387,-0.615723,-0.164551,-0.244141,0.549316,0.427246,-105,452,185,-105.381,-51.6248,79.6399,
1.0376,-0.15332,-0.148926,-0.732422,-2.44141,-0.0610352,-321,-17,120,-135.247,-78.2666,5.47668,0.187988,-0.081543,0.975098,-0.488281,-0.427246,-0.12207,71,93,367,-2.98828,-10.7996,-87.0886,0.89209,-0.45459,-0.0620117,-0.183105,0.488281,-0.12207,-87,-17,197,-100.003,-64.4238,-5.78979,0.79834,-0.615723,-0.161621,-0.0610352,0.427246,0,-105,451,184,-105.37,-51.6248,79.6234,
1.04102,-0.151855,-0.14502,-1.83105,-2.13623,-0.244141,-320,-17,120,-135.406,-78.2446,5.60303,0.186523,-0.0844727,0.977051,-0.366211,-0.12207,0.244141,71,93,367,-3.02124,-10.8105,-87.0776,0.891602,-0.453125,-0.0629883,0.244141,0.305176,-0.366211,-88,-17,197,-99.9591,-64.4128,-5.84473,0.798828,-0.614258,-0.163574,0.366211,0.12207,-0.305176,-104,451,184,-105.364,-51.6302,79.6179,
1.04639,-0.145996,-0.158203,-0.183105,0,0.305176,-322,-16,119,-135.5,-78.2281,5.66345,0.185059,-0.078125,0.977539,-0.244141,0,0.549316,71,93,367,-3.04321,-10.8051,-87.0612,0.892578,-0.447266,-0.0639648,0.671387,0.0610352,-0.488281,-88,-17,197,-99.9261,-64.4019,-5.88867,0.79834,-0.610352,-0.160645,0.305176,-0.12207,-0.488281,-105,451,183,-105.359,-51.6357,79.6234,
1.04541,-0.149902,-0.148438,0.671387,-0.793457,0,-321,-16,121,-135.505,-78.2281,5.67444,0.187012,-0.0756836,0.975586,-0.183105,0.305176,0.732422,71,93,367,-3.06519,-10.8051,-87.0392,0.889648,-0.441406,-0.0673828,0.915527,-0.244141,-0.610352,-88,-18,196,-99.9042,-64.4019,-5.90515,0.799316,-0.605957,-0.163574,0.488281,-0.366211,-0.732422,-105,451,183,-105.359,-51.6467,79.6289,
