ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,
-0.0302734,-0.0605469,0.98291,-3.23486,0.854492,-6.89697,-110,305,-659,2.31262,1.99951,-22.1814,0.928711,0.214355,-0.248047,-4.39453,-6.46973,7.32422,-92,-173,339,125.942,-68.714,121.954,0.957031,-0.102051,-0.133301,-3.96729,0.549316,7.08008,-310,14,264,-147.717,-81.3263,55.3821,
-0.0151367,-0.0820312,0.983398,-2.62451,0.427246,-4.27246,-110,305,-660,2.26868,2.01599,-22.2693,0.928223,0.20459,-0.26123,-3.2959,-5.7373,4.76074,-91,-171,340,126.205,-68.7415,121.619,0.958496,-0.106445,-0.130371,-3.41797,-0.244141,5.67627,-310,14,263,-147.178,-81.2659,54.7449,
0.00244141,-0.0844727,0.985352,-1.46484,0,-1.89209,-110,305,-661,2.23572,2.02698,-22.3187,0.933594,0.20166,-0.269531,-2.0752,-4.63867,2.13623,-92,-171,340,126.546,-68.7634,121.19,0.957031,-0.111328,-0.131836,-2.50244,-1.2207,3.41797,-308,17,264,-146.849,-81.2109,54.3439,
0.0146484,-0.0717773,0.983398,-1.15967,0,0.549316,-110,304,-660,2.20276,2.03247,-22.3352,0.935059,0.201172,-0.279785,-0.793457,-2.99072,-0.854492,-93,-171,339,126.821,-68.7579,120.855,0.958496,-0.112305,-0.129395,-1.52588,-2.13623,0.915527,-308,17,264,-146.761,-81.1615,54.2065,
0.0146484,-0.0507812,0.98877,-1.28174,0.488281,3.2959,-110,305,-660,2.18079,2.03247,-22.3187,0.935059,0.208496,-0.281738,0.427246,-1.89209,-2.01416,-91,-172,340,127.007,-68.7415,120.635,0.958008,-0.112305,-0.130371,-0.366211,-2.80762,-1.40381,-309,17,264,-146.871,-81.123,54.278,
0.00488281,-0.0400391,0.995117,-1.58691,0.305176,5.24902,-110,304,-659,2.14233,2.02698,-22.2638,0.92627,0.223145,-0.280273,2.44141,-0.244141,-4.08936,-90,-172,338,127.106,-68.703,120.542,0.961914,-0.0991211,-0.13623,0.732422,-3.11279,-3.60107,-310,16,264,-147.074,-81.1066,54.4702,
0.00292969,-0.0317383,0.998047,-1.34277,-0.183105,6.53076,-110,304,-660,2.09839,2.02148,-22.1814,0.922363,0.248047,-0.273438,4.21143,1.40381,-5.79834,-89,-173,337,127.123,-68.6481,120.569,0.964844,-0.0922852,-0.146484,1.52588,-3.2959,-5.49316,-310,18,266,-147.541,-81.0901,54.9481,
0.00537109,-0.0126953,1.00049,-0.854492,-0.549316,7.69043,-109,305,-660,2.05994,1.99951,-22.077,0.924805,0.276367,-0.265625,5.06592,2.31934,-7.14111,-90,-171,340,127.084,-68.6041,120.657,0.96875,-0.0869141,-0.150879,1.89209,-3.23486,-6.46973,-311,17,267,-148.178,-81.0846,55.6073,
0.00146484,0.0131836,1.00342,0.244141,-0.732422,8.11768,-110,306,-660,2.03247,1.97205,-21.9562,0.925781,0.303223,-0.257324,5.12695,3.2959,-8.11768,-91,-171,339,126.964,-68.5272,120.872,0.976562,-0.0766602,-0.146484,2.38037,-3.17383,-7.50732,-311,16,267,-148.925,-81.0901,56.3928,
-0.00878906,0.0327148,1.01318,1.09863,-0.915527,8.48389,-110,306,-661,2.02698,1.94458,-21.8243,0.932129,0.316895,-0.24707,4.94385,3.90625,-8.36182,-90,-171,339,126.766,-68.4448,121.168,0.985352,-0.0693359,-0.14502,2.99072,-2.68555,-7.8125,-310,17,267,-149.705,-81.1121,57.2333,
-0.0195312,0.0527344,1.02002,1.89209,-0.732422,8.36182,-110,306,-661,2.03247,1.9281,-21.7365,0.936035,0.336914,-0.233887,5.00488,4.3335,-8.42285,-88,-171,340,126.513,-68.3679,121.52,0.987305,-0.0644531,-0.143066,3.479,-2.2583,-7.62939,-309,17,265,-150.216,-81.123,57.7881,
-0.0263672,0.0737305,1.02051,2.31934,-0.671387,7.62939,-110,307,-660,2.05444,1.90063,-21.6101,0.9375,0.348633,-0.221191,5.00488,4.57764,-7.87354,-90,-171,340,126.238,-68.291,121.904,0.990234,-0.0581055,-0.14209,3.60107,-1.83105,-7.01904,-308,17,264,-150.941,-81.1505,58.5901,
-0.0336914,0.0820312,1.01904,2.68555,-0.427246,6.7749,-110,306,-660,2.08191,1.87866,-21.4948,0.935547,0.359863,-0.212402,3.41797,4.57764,-6.83594,-89,-173,340,126.046,-68.2471,122.162,0.990234,-0.0522461,-0.137207,3.23486,-1.34277,-6.28662,-309,16,265,-151.595,-81.1835,59.3207,
-0.0444336,0.0996094,1.01611,2.01416,-0.305176,5.61523,-110,306,-660,2.11487,1.86768,-21.4014,0.935547,0.362793,-0.204102,3.11279,4.27246,-5.49316,-89,-173,340,125.76,-68.1866,122.525,0.991211,-0.0541992,-0.135742,2.74658,-0.793457,-5.49316,-307,16,264,-152.161,-81.2109,59.9524,
-0.0498047,0.105469,1.01758,1.77002,0,4.21143,-111,306,-661,2.14233,1.85669,-21.3245,0.938477,0.369629,-0.196289,2.62451,3.78418,-4.08936,-89,-173,340,125.502,-68.1427,122.849,0.991211,-0.0512695,-0.143066,2.38037,-0.244141,-4.3335,-308,16,261,-152.611,-81.2439,60.4633,
-0.0610352,0.108398,1.02148,0.793457,0,2.80762,-111,307,-661,2.16431,1.8512,-21.2695,0.935059,0.370117,-0.193359,2.2583,3.2959,-3.05176,-89,-173,339,125.277,-68.1152,123.135,0.992188,-0.0463867,-0.142578,1.77002,0.183105,-3.05176,-307,16,261,-152.952,-81.2714,60.8588,
-0.0673828,0.101074,1.01953,1.0376,0.183105,1.64795,-111,307,-661,2.19177,1.85669,-21.2366,0.933105,0.371582,-0.1875,1.70898,2.2583,-1.77002,-89,-171,339,125.101,-68.0933,123.36,0.989258,-0.0473633,-0.141113,1.09863,0.549316,-1.70898,-308,16,263,-153.116,-81.2878,61.0565,
-0.0673828,0.090332,1.01709,0.793457,0.366211,0.244141,-111,306,-661,2.20825,1.85669,-21.2311,0.934082,0.369629,-0.189941,0.671387,1.2207,-0.488281,-90,-170,338,124.964,-68.0768,123.525,0.990234,-0.0488281,-0.144531,0.366211,0.854492,-0.427246,-308,14,263,-153.265,-81.3043,61.2323,
-0.0615234,0.0761719,1.01514,0.854492,0,-1.15967,-111,306,-662,2.23022,1.86218,-21.2366,0.936035,0.361328,-0.188477,-0.488281,0.244141,0.671387,-90,-169,338,124.904,-68.0768,123.596,0.987305,-0.0498047,-0.133789,-0.183105,0.854492,1.15967,-308,16,262,-153.287,-81.3153,61.2762,
-0.0556641,0.0693359,1.0127,0.915527,0.12207,-1.70898,-110,306,-662,2.25769,1.87317,-21.2585,0.9375,0.341797,-0.194336,-1.58691,-0.610352,1.46484,-90,-172,337,124.843,-68.0768,123.651,0.98584,-0.0561523,-0.134766,-0.732422,0.976562,1.46484,-309,15,263,-153.204,-81.3263,61.1938,
-0.0556641,0.0585938,1.00732,0.915527,0.244141,-2.31934,-110,306,-661,2.28516,1.87866,-21.297,0.936523,0.324707,-0.205078,-2.2583,-1.15967,2.0752,-86,-174,332,124.838,-68.0823,123.624,0.980469,-0.0629883,-0.132812,-0.976562,0.793457,2.31934,-310,16,263,-153.018,-81.3263,60.9961,
-0.0507812,0.0473633,1.00244,0.610352,0.305176,-2.74658,-110,306,-663,2.30713,1.88965,-21.3409,0.934082,0.312988,-0.209473,-2.13623,-1.52588,2.2583,-91,-173,338,124.876,-68.0988,123.541,0.976562,-0.0644531,-0.134766,-0.976562,0.488281,2.68555,-310,17,263,-152.792,-81.3153,60.7599,
-0.0449219,0.0366211,1.00342,0.0610352,0.183105,-2.74658,-110,306,-662,2.31812,1.90063,-21.3849,0.934082,0.302734,-0.216309,-1.83105,-1.83105,2.44141,-91,-172,338,124.953,-68.1152,123.42,0.973633,-0.0678711,-0.133301,-1.15967,0.244141,2.62451,-308,17,264,-152.639,-81.3098,60.6006,
-0.0375977,0.0283203,1.00195,-0.610352,0.244141,-2.19727,-110,306,-662,2.31812,1.91162,-21.4124,0.931152,0.296875,-0.222656,-1.46484,-2.01416,2.31934,-90,-172,338,125.052,-68.1262,123.283,0.976562,-0.0693359,-0.135742,-1.2207,0,2.38037,-311,16,264,-152.43,-81.2878,60.3754,
-0.0292969,0.0175781,1.00098,-1.15967,0.183105,-1.77002,-110,306,-661,2.31262,1.92261,-21.4508,0.931641,0.297363,-0.226562,-0.976562,-1.95312,1.77002,-88,-173,338,125.123,-68.1317,123.184,0.975098,-0.0703125,-0.138672,-1.15967,-0.12207,2.0752,-313,15,263,-152.265,-81.2714,60.1886,
-0.027832,0.0141602,1.00098,-1.09863,0.366211,-1.34277,-110,306,-662,2.30164,1.9281,-21.4783,0.934082,0.291504,-0.233398,-0.854492,-1.77002,1.34277,-88,-175,339,125.228,-68.1372,123.052,0.974121,-0.0742188,-0.140625,-1.09863,-0.366211,1.58691,-313,16,263,-152.15,-81.2549,60.0568,
-0.0224609,0.00927734,1.00195,-0.976562,0.183105,-0.732422,-110,306,-662,2.28516,1.93359,-21.5002,0.929688,0.291016,-0.239258,-0.732422,-1.58691,0.976562,-88,-175,339,125.327,-68.1372,122.921,0.973633,-0.0732422,-0.141113,-0.854492,-0.488281,1.0376,-312,16,263,-152.078,-81.2329,59.9689,
-0.0175781,0.00830078,1.00195,-0.671387,0.0610352,-0.183105,-110,306,-662,2.26868,1.93909,-21.5112,0.931641,0.290039,-0.240234,-0.549316,-1.15967,0.183105,-89,-176,340,125.403,-68.1317,122.816,0.974121,-0.0737305,-0.14209,-0.610352,-0.549316,0.366211,-309,15,264,-152.073,-81.2164,59.9469,
-0.0141602,0.0151367,1.00342,-0.427246,0,0.427246,-110,307,-662,2.26318,1.93909,-21.5112,0.928711,0.29541,-0.244629,-0.12207,-0.732422,-0.244141,-89,-175,339,125.464,-68.1152,122.734,0.970703,-0.0756836,-0.140137,-0.12207,-0.549316,-0.183105,-309,15,263,-152.089,-81.2109,59.9579,
-0.0205078,0.0219727,1.00879,-0.366211,0.244141,1.09863,-110,306,-662,2.25769,1.93909,-21.5057,0.928711,0.29834,-0.242188,0.305176,-0.12207,-0.793457,-90,-175,339,125.497,-68.1042,122.695,0.973633,-0.0727539,-0.141602,0.0610352,-0.549316,-0.732422,-310,16,263,-152.144,-81.2,60.0128,
-0.0214844,0.0273438,1.00732,-0.305176,-0.0610352,1.28174,-110,306,-662,2.2467,1.93909,-21.4893,0.929199,0.304199,-0.241211,0.854492,0.244141,-1.28174,-91,-174,338,125.508,-68.0878,122.684,0.975098,-0.0727539,-0.143066,0.244141,-0.549316,-1.0376,-311,14,263,-152.249,-81.1945,60.1172,
-0.0234375,0.0302734,1.00732,-0.366211,-0.0610352,1.46484,-110,306,-661,2.23572,1.93359,-21.4728,0.930664,0.3125,-0.235352,1.15967,0.549316,-1.40381,-89,-174,339,125.502,-68.0713,122.695,0.97998,-0.0664062,-0.143066,0.549316,-0.305176,-1.52588,-309,16,264,-152.391,-81.1945,60.271,
-0.0244141,0.0371094,1.01074,-0.183105,-0.183105,1.52588,-110,306,-661,2.23022,1.9281,-21.4508,0.928223,0.316406,-0.23584,1.2207,0.854492,-1.70898,-88,-174,339,125.48,-68.0493,122.739,0.977539,-0.0664062,-0.145996,0.671387,-0.305176,-1.64795,-311,17,264,-152.562,-81.2,60.4578,
-0.0292969,0.0419922,1.00781,0.244141,-0.12207,1.52588,-110,306,-662,2.22473,1.92261,-21.4288,0.931641,0.325684,-0.229004,1.34277,1.0376,-1.58691,-88,-173,338,125.431,-68.0273,122.805,0.978516,-0.0639648,-0.143066,0.793457,-0.183105,-1.58691,-312,17,264,-152.677,-81.2,60.5841,
-0.0341797,0.046875,1.01074,0.549316,-0.0610352,1.34277,-110,306,-662,2.23022,1.91711,-21.4069,0.933594,0.329102,-0.222656,1.0376,1.0376,-1.40381,-88,-173,338,125.381,-68.0054,122.882,0.980469,-0.0615234,-0.140625,0.732422,0.0610352,-1.46484,-312,16,265,-152.836,-81.2054,60.7654,
-0.0366211,0.0527344,1.01074,0.793457,0,0.915527,-110,307,-662,2.24121,1.91162,-21.3904,0.933594,0.32959,-0.220215,0.671387,1.09863,-1.15967,-87,-173,340,125.316,-67.9944,122.959,0.981934,-0.0615234,-0.142578,0.671387,0.12207,-1.09863,-312,15,265,-152.968,-81.2164,60.9192,
-0.0424805,0.0537109,1.00928,0.793457,-0.0610352,0.671387,-110,306,-661,2.2522,1.91162,-21.3794,0.931641,0.330566,-0.216797,0.305176,0.915527,-0.854492,-88,-172,340,125.272,-67.9834,123.008,0.981445,-0.0595703,-0.138184,0.549316,0.244141,-0.976562,-311,14,265,-153.078,-81.2274,61.04,
-0.0415039,0.0532227,1.00977,0.915527,-0.0610352,0.366211,-111,306,-661,2.26318,1.90613,-21.3739,0.931152,0.330078,-0.212402,0.12207,0.671387,-0.488281,-88,-173,340,125.217,-67.9779,123.074,0.981445,-0.0595703,-0.139648,0.427246,0.366211,-0.671387,-309,15,265,-153.155,-81.2384,61.1334,
-0.0410156,0.0556641,1.00586,0.732422,0,0.0610352,-110,306,-661,2.27417,1.90613,-21.3739,0.932617,0.328125,-0.214844,0,0.610352,-0.366211,-89,-174,340,125.173,-67.9669,123.124,0.980957,-0.0610352,-0.140625,0.305176,0.427246,-0.366211,-309,14,266,-153.199,-81.2439,61.1884,
-0.0439453,0.0512695,1.00635,0.549316,0,0.0610352,-110,306,-661,2.28516,1.90613,-21.3739,0.932617,0.325195,-0.213379,0,0.366211,0,-88,-173,340,125.134,-67.9669,123.157,0.980957,-0.0615234,-0.134277,0.12207,0.366211,-0.0610352,-308,15,267,-153.221,-81.2494,61.2158,
-0.043457,0.0449219,1.00537,0.427246,0.0610352,-0.183105,-110,306,-662,2.29614,1.90613,-21.3794,0.935059,0.320312,-0.215332,-0.0610352,0.0610352,0.0610352,-89,-174,340,125.118,-67.9614,123.173,0.977539,-0.0625,-0.138672,0,0.12207,0.0610352,-307,15,266,-153.226,-81.2549,61.2268,
